Location,Strand,Length,PID,start,end
753265..753702,+,145,50812196,753265,753702
753817..754401,+,194,50812197,753817,754401
754480..754923,+,147,16077754,754480,754923
754920..755780,+,286,16077755,754920,755780
755907..756155,+,82,16077756,755907,756155
756139..756402,+,87,255767181,756139,756402
756417..756986,+,189,16077758,756417,756986
757111..757653,+,180,16077759,757111,757653
757676..757978,+,100,255767182,757676,757978
758093..758722,+,209,16077761,758093,758722
758719..760452,+,577,16077762,758719,760452
760452..761558,+,368,16077763,760452,761558
761662..762945,+,427,255767183,761662,762945
762942..763871,+,309,16077765,762942,763871
763875..764765,+,296,16077766,763875,764765
764781..765815,+,344,16077767,764781,765815
765838..768123,+,761,16077768,765838,768123
768137..768835,+,232,16077769,768137,768835
768828..769490,+,220,16077770,768828,769490
769487..770113,+,208,16077771,769487,770113
770234..772096,+,620,16077772,770234,772096
772142..773980,+,612,16077773,772142,773980
774138..774791,+,217,16077774,774138,774791
774799..776790,+,663,16077775,774799,776790
776834..779407,+,857,255767184,776834,779407
779529..781037,+,502,16077777,779529,781037
781092..782048,+,318,16077778,781092,782048
782062..782949,+,295,16077779,782062,782949
782958..784298,+,446,16077780,782958,784298
784381..785076,+,231,16077781,784381,785076
785113..785490,-,125,16077782,785113,785490
785543..785905,-,120,16077783,785543,785905
787715..787882,+,55,16077786,787715,787882
787992..788636,+,214,16077787,787992,788636
788636..789628,+,330,16077788,788636,789628
789652..790155,-,167,16077789,789652,790155
790318..791427,+,369,16077790,790318,791427
791462..792532,-,356,16077791,791462,792532
792682..795867,+,1061,16077792,792682,795867
796314..798233,+,639,50812198,796314,798233
798469..799233,+,254,16077794,798469,799233
799303..800208,+,301,16077795,799303,800208
800232..801143,+,303,16077796,800232,801143
801172..802350,+,392,16077797,801172,802350
802351..803286,+,311,16077798,802351,803286
803317..804546,-,409,16077799,803317,804546
804657..805364,-,235,16077800,804657,805364
805456..806841,-,461,16077801,805456,806841
807091..808548,+,485,16077802,807091,808548
808562..809422,+,286,16077803,808562,809422
809557..811446,+,629,16077804,809557,811446
811569..812015,+,148,16077805,811569,812015
812140..812562,+,140,16077806,812140,812562
812628..813818,+,396,16077807,812628,813818
814109..814264,+,51,16077808,814109,814264
814384..815940,-,518,255767185,814384,815940
816113..817243,+,376,16077810,816113,817243
817311..817757,+,148,16077811,817311,817757
817810..818829,-,339,16077812,817810,818829
819311..820531,-,406,16077813,819311,820531
820867..822330,+,487,16077815,820867,822330
822903..823703,-,266,16077816,822903,823703
823716..824717,-,333,16077817,823716,824717
824714..825715,-,333,16077818,824714,825715
825787..826734,-,315,16077819,825787,826734
826843..827211,-,122,16077820,826843,827211
827252..827419,+,55,16077821,827252,827419
827455..827802,+,115,16077822,827455,827802
827993..829255,+,420,16077823,827993,829255
829382..830818,+,478,16077824,829382,830818
830945..832573,+,542,16077825,830945,832573
832545..833225,+,226,16077826,832545,833225
833228..834187,+,319,255767186,833228,834187
834383..835684,+,433,16077828,834383,835684
835740..836534,+,264,16077829,835740,836534
836653..837744,+,363,255767187,836653,837744
837735..838010,-,91,16077831,837735,838010
838077..838742,+,221,16077832,838077,838742
838783..838920,-,45,16077833,838783,838920
839077..839232,-,51,16077834,839077,839232
839339..839653,-,104,16077835,839339,839653
839735..840484,-,249,16077836,839735,840484
840656..842014,+,452,16077837,840656,842014
842047..843996,-,649,16077838,842047,843996
844097..844234,+,45,16077839,844097,844234
844253..844645,+,130,255767188,844253,844645
844770..846185,+,471,16077842,844770,846185
846182..847258,-,358,16077843,846182,847258
847282..847482,-,66,16077844,847282,847482
847498..848652,-,384,16077845,847498,848652
848633..850174,-,513,16077846,848633,850174
850367..851779,+,470,16077847,850367,851779
851850..853535,+,561,16077848,851850,853535
853556..854272,+,238,16077849,853556,854272
854412..855077,+,221,16077850,854412,855077
855114..859502,-,1462,16077851,855114,859502
859745..860263,+,172,16077852,859745,860263
860303..861493,-,396,16077853,860303,861493
861586..861801,-,71,16077854,861586,861801
862004..862474,+,156,16077855,862004,862474
862492..862812,+,106,16077856,862492,862812
862836..863663,+,275,16077857,862836,863663
863862..865037,-,391,16077858,863862,865037
865205..866260,+,351,16077859,865205,866260
866331..867125,+,264,16077860,866331,867125
867164..868006,-,280,16077861,867164,868006
868007..869128,-,373,255767189,868007,869128
869273..869458,+,61,16077864,869273,869458
869559..870350,+,263,16077865,869559,870350
870388..871248,-,286,255767190,870388,871248
871347..872306,-,319,16077867,871347,872306
872425..873288,+,287,16077868,872425,873288
873402..874802,+,466,16077869,873402,874802
875428..875694,+,88,255767191,875428,875694
876426..877403,+,325,16077870,876426,877403
877599..878051,+,150,16077871,877599,878051
878081..878770,+,229,16077872,878081,878770
879002..880003,+,333,16077873,879002,880003
880007..881035,+,342,16077874,880007,881035
881049..882245,+,398,16077875,881049,882245
882266..883642,+,458,16077876,882266,883642
883758..885575,+,605,16077877,883758,885575
885629..885808,+,59,16077878,885629,885808
885844..886173,-,109,16077879,885844,886173
886223..886681,-,152,16077880,886223,886681
886775..887332,-,185,16077881,886775,887332
887364..888131,-,255,16077882,887364,888131
888143..889366,-,407,16077883,888143,889366
889372..889686,-,104,16077884,889372,889686
890022..891371,+,449,16077885,890022,891371
891436..892200,+,254,16077886,891436,892200
892215..893798,+,527,16077887,892215,893798
893904..895625,+,573,16077888,893904,895625
895619..897433,+,604,16077889,895619,897433
897588..897992,+,134,16077890,897588,897992
898010..898867,+,285,255767192,898010,898867
898961..899905,+,314,16077892,898961,899905
900080..901528,+,482,16077893,900080,901528
901555..902496,+,313,16077894,901555,902496
902506..903687,+,393,16077895,902506,903687
903811..905013,+,400,16077896,903811,905013
905010..905672,+,220,16077897,905010,905672
905816..906751,+,311,255767193,905816,906751
906764..907954,+,396,16077899,906764,907954
907968..909125,+,385,16077900,907968,909125
909198..909746,-,182,16077901,909198,909746
910019..910651,+,210,16077902,910019,910651
910840..911928,+,362,16077903,910840,911928
911964..912581,-,205,16077904,911964,912581
912547..913800,-,417,16077905,912547,913800
913924..914460,+,178,16077906,913924,914460
914457..916013,-,518,16077907,914457,916013
916124..916606,-,160,16077908,916124,916606
916778..919348,+,856,255767194,916778,919348
919366..920343,-,325,16077911,919366,920343
920474..921475,+,333,16077912,920474,921475
921472..922503,+,343,16077913,921472,922503
922618..923499,+,293,16077914,922618,923499
923587..924171,+,194,16077915,923587,924171
924210..924401,-,63,16077916,924210,924401
924468..924578,-,36,16077917,924468,924578
924633..925544,-,303,16077918,924633,925544
925633..926427,+,264,16077919,925633,926427
926429..926743,+,104,16077920,926429,926743
926886..928079,+,397,16077921,926886,928079
928112..928264,-,50,50812199,928112,928264
928389..928658,+,89,16077922,928389,928658
928803..929321,+,172,16077923,928803,929321
929406..929738,+,110,16077924,929406,929738
929725..930585,+,286,16077925,929725,930585
930818..931807,+,329,16077926,930818,931807
931879..934464,+,861,255767195,931879,934464
934457..935440,-,327,16077928,934457,935440
935656..936765,+,369,16077929,935656,936765
936773..936997,-,74,16077930,936773,936997
937079..937831,+,250,16077931,937079,937831
937900..938154,+,84,16077932,937900,938154
938243..938587,+,114,16077933,938243,938587
938731..939261,+,176,255767196,938731,939261
939322..941091,+,589,16077935,939322,941091
941168..942229,-,353,16077936,941168,942229
942449..943738,-,429,255767197,942449,943738
943891..944364,+,157,50812202,943891,944364
944487..944924,+,145,16077938,944487,944924
944959..945312,-,117,50812203,944959,945312
945520..946404,+,294,16077940,945520,946404
953373..954149,-,258,255767198,953373,954149
954291..954494,+,67,255767199,954291,954494
954579..954851,-,90,255767200,954579,954851
954893..955585,+,230,255767201,954893,955585
955895..957667,+,590,255767202,955895,957667
957705..959060,-,451,255767203,957705,959060
959290..959508,+,72,16077946,959290,959508
959535..960986,-,483,255767204,959535,960986
961394..962161,+,255,255767205,961394,962161
962179..963177,+,332,16077949,962179,963177
963174..964004,+,276,16077950,963174,964004
964027..965157,+,376,50812205,964027,965157
965261..965797,+,178,16077952,965261,965797
965909..966178,+,89,16077953,965909,966178
966196..966669,-,157,16077954,966196,966669
966671..966871,-,66,255767206,966671,966871
967229..967852,-,207,16077955,967229,967852
967935..969095,+,386,255767207,967935,969095
969162..970097,+,311,16077957,969162,970097
970135..970617,+,160,255767208,970135,970617
970667..971383,+,238,16077959,970667,971383
971374..972087,+,237,16077960,971374,972087
972099..972806,+,235,255767209,972099,972806
973156..975051,+,631,16077962,973156,975051
975231..976409,+,392,16077963,975231,976409
976569..977033,+,154,16077964,976569,977033
977069..977734,+,221,16077965,977069,977734
977775..979373,+,532,16077966,977775,979373
979396..979926,+,176,16077967,979396,979926
979939..980313,+,124,16077968,979939,980313
980313..980468,+,51,16077969,980313,980468
980473..981234,+,253,16077970,980473,981234
981237..981602,+,121,16077971,981237,981602
981604..982302,+,232,16077972,981604,982302
982319..983236,+,305,16077973,982319,983236
983229..984170,+,313,16077974,983229,984170
984262..984465,-,67,16077975,984262,984465
984901..985731,+,276,255767210,984901,985731
985734..986813,-,359,16077977,985734,986813
986986..988377,+,463,16077978,986986,988377
988417..988872,-,151,16077979,988417,988872
989022..989591,+,189,255767211,989022,989591
989712..990680,+,322,255767212,989712,990680
990612..991265,-,217,16077983,990612,991265
991348..995001,+,1217,16077984,991348,995001
994998..995594,+,198,16077985,994998,995594
995624..996532,-,302,255767213,995624,996532
996643..997038,+,131,255767214,996643,997038
997175..997597,+,140,16077988,997175,997597
997724..998386,+,220,16077989,997724,998386
998402..999943,+,513,255767215,998402,999943
1000364..1001716,+,450,255767216,1000364,1001716
1001744..1002322,+,192,16077992,1001744,1002322
1002501..1003325,+,274,16077993,1002501,1003325
1003344..1004834,+,496,255767217,1003344,1004834
1004975..1006642,+,555,255767218,1004975,1006642
1006774..1008519,+,581,255767219,1006774,1008519
1008668..1009807,+,379,16077997,1008668,1009807
1009804..1010448,+,214,16077998,1009804,1010448
1010445..1010969,+,174,16077999,1010445,1010969
1010984..1011226,-,80,16078000,1010984,1011226
1011427..1011750,+,107,16078001,1011427,1011750
1011792..1013258,-,488,255767220,1011792,1013258
1013411..1013851,-,146,16078003,1013411,1013851
1013958..1015616,-,552,16078004,1013958,1015616
1015647..1017053,+,468,16078005,1015647,1017053
1017083..1018468,-,461,255767221,1017083,1018468
1018998..1020002,+,334,255767222,1018998,1020002
1020073..1020948,-,291,255767223,1020073,1020948
1021057..1022157,+,366,255767224,1021057,1022157
1022231..1023100,+,289,16078010,1022231,1023100
1023350..1024747,+,465,16078011,1023350,1024747
1024865..1026220,+,451,16078012,1024865,1026220
1026255..1027664,-,469,16078013,1026255,1027664
1027774..1028202,+,142,16078014,1027774,1028202
1028233..1028523,-,96,16078015,1028233,1028523
1028511..1029587,-,358,16078016,1028511,1029587
1029577..1030068,-,163,16078017,1029577,1030068
1030265..1031260,+,331,16078018,1030265,1031260
1031395..1031994,+,199,16078019,1031395,1031994
1032063..1033397,-,444,16078020,1032063,1033397
1033458..1033889,-,143,16078021,1033458,1033889
1034046..1035227,+,393,16078022,1034046,1035227
1035554..1036939,+,461,16078024,1035554,1036939
1036953..1037309,-,118,16078025,1036953,1037309
1037306..1037701,-,131,16078026,1037306,1037701
1037688..1038419,-,243,16078027,1037688,1038419
1038653..1038760,+,35,16078028,1038653,1038760
1038909..1040024,+,371,16078029,1038909,1040024
1040094..1040837,+,247,16078030,1040094,1040837
1040861..1041709,-,282,16078031,1040861,1041709
1041994..1042842,+,282,16078032,1041994,1042842
1042885..1044246,-,453,16078033,1042885,1044246
1044373..1044873,-,166,50812206,1044373,1044873
1045037..1045198,+,53,16078035,1045037,1045198
1045318..1047075,+,585,16078036,1045318,1047075
1047072..1049093,+,673,16078037,1047072,1049093
1049142..1049762,-,206,16078038,1049142,1049762
1049801..1049926,-,41,16078039,1049801,1049926
1050031..1050234,-,67,16078040,1050031,1050234
1050443..1050661,-,72,16078041,1050443,1050661
1050811..1052172,-,453,255767225,1050811,1052172
1052162..1053253,-,363,16078043,1052162,1053253
1053520..1054653,+,377,16078044,1053520,1054653
1054746..1055099,+,117,16078045,1054746,1055099
1055143..1056216,-,357,16078046,1055143,1056216
1056702..1057568,+,288,50812207,1056702,1057568
1057680..1059185,+,501,16081159,1057680,1059185
1059203..1060420,-,405,255767226,1059203,1060420
1060427..1060924,-,165,16078050,1060427,1060924
1060988..1061326,-,112,16078051,1060988,1061326
1061491..1062258,+,255,255767227,1061491,1062258
1062279..1062464,-,61,255767228,1062279,1062464
1062591..1063487,+,298,255767229,1062591,1063487
1063480..1064739,+,419,255767230,1063480,1064739
1064846..1066072,+,408,16078055,1064846,1066072
