Location,Strand,Length,PID,start,end
795085..795774,+,229,16128732,795085,795774
795777..796835,+,352,16128733,795777,796835
796836..797654,-,272,16128734,796836,797654
797809..798804,+,331,16128735,797809,798804
798845..799798,-,317,145698233,798845,799798
799982..801034,+,350,16128737,799982,801034
801110..802543,+,477,16128738,801110,802543
802726..804987,+,753,90111167,802726,804987
805221..806504,-,427,16128740,805221,806504
806656..807132,-,158,16128741,806656,807132
807191..808480,-,429,16128742,807191,808480
808567..809607,+,346,16128743,808567,809607
809604..810758,+,384,16128744,809604,810758
810745..811500,+,251,16128745,810745,811500
811493..812170,+,225,16128746,811493,812170
812749..814770,+,673,16128747,812749,814770
814962..815870,-,302,16128748,814962,815870
816267..817256,+,329,16128749,816267,817256
817278..817790,+,170,16128750,817278,817790
817793..818278,+,161,16128751,817793,818278
818271..818516,+,81,16128752,818271,818516
818518..818970,+,150,16128753,818518,818970
819107..819811,+,234,16128754,819107,819811
820016..820729,+,237,16128755,820016,820729
820765..821721,-,318,16128756,820765,821721
821721..822962,-,413,16128757,821721,822962
822959..823720,-,253,16128758,822959,823720
823853..824263,+,136,16128759,823853,824263
824225..825331,-,368,16128760,824225,825331
825342..826475,-,377,16128761,825342,826475
826468..828204,-,578,90111168,826468,828204
828197..829195,-,332,16128763,828197,829195
829195..829866,-,223,162135896,829195,829866
830095..831459,+,454,16128765,830095,831459
831691..832173,-,160,16128766,831691,832173
832293..834443,+,716,16128767,832293,834443
834471..835433,+,320,16128768,834471,835433
835574..836659,+,361,16128769,835574,836659
836888..837148,-,86,16128770,836888,837148
837413..837679,-,88,16128771,837413,837679
837753..838430,-,225,90111170,837753,838430
838472..840754,-,760,16128773,838472,840754
841019..841279,-,86,90111171,841019,841279
841555..842481,+,308,162135897,841555,842481
842478..844703,-,741,90111173,842478,844703
844964..845686,-,240,16128777,844964,845686
845683..846342,-,219,16128778,845683,846342
846481..847227,-,248,16128779,846481,847227
847631..848134,-,167,16128780,847631,848134
848433..849320,-,295,16128781,848433,849320
849673..850188,+,171,16128782,849673,850188
850237..851820,-,527,16128783,850237,851820
851894..852163,+,89,16128784,851894,852163
852406..852873,+,155,16128785,852406,852873
852870..853988,+,372,16128786,852870,853988
854047..854967,-,306,16128787,854047,854967
855186..856778,+,530,16128788,855186,856778
857019..858284,-,421,16128789,857019,858284
858436..859251,-,271,16128790,858436,859251
859397..861829,-,810,16128791,859397,861829
861835..862734,-,299,226524704,861835,862734
862865..863527,+,220,90111174,862865,863527
863603..864352,-,249,16128794,863603,864352
864352..865587,-,411,16128795,864352,865587
865791..866756,+,321,16128796,865791,866756
866743..868614,+,623,145698235,866743,868614
868634..870172,+,512,16128798,868634,870172
870190..871110,+,306,16128799,870190,871110
871113..872024,+,303,16128800,871113,872024
872202..874550,+,782,16128801,872202,874550
874558..875886,+,442,16128802,874558,875886
875933..877258,-,441,16128803,875933,877258
877471..877854,+,127,16128804,877471,877854
877965..879080,+,371,16128805,877965,879080
879077..879703,-,208,90111175,879077,879703
879950..881152,+,400,16128807,879950,881152
881199..881957,-,252,16128808,881199,881957
882015..882611,-,198,16128809,882015,882611
882896..884128,+,410,16128810,882896,884128
884169..884453,-,94,16128811,884169,884453
884539..885354,-,271,90111176,884539,885354
885354..886562,-,402,16128813,885354,886562
886646..887182,+,178,16128814,886646,887182
887357..889042,-,561,16128815,887357,889042
889312..889689,+,125,16128816,889312,889689
889719..889976,-,85,16128817,889719,889976
890136..890423,+,95,16128818,890136,890423
890407..891129,+,240,16128819,890407,891129
891190..892092,+,300,16128820,891190,892092
892180..892656,+,158,16128821,892180,892656
893007..894119,+,370,16128822,893007,894119
894214..895347,+,377,90111177,894214,895347
895357..896310,+,317,16128824,895357,896310
896307..897152,+,281,16128825,896307,897152
897212..897700,+,162,16128826,897212,897700
897741..898868,+,375,16128827,897741,898868
899067..899798,-,243,16128828,899067,899798
900089..900757,-,222,16128829,900089,900757
900757..901473,-,238,16128830,900757,901473
901480..902211,-,243,16128831,901480,902211
902229..902957,-,242,16128832,902229,902957
903175..903690,-,171,16128833,903175,903690
903816..904139,+,107,16128834,903816,904139
904136..904966,+,276,16128835,904136,904966
904963..905976,-,337,90111178,904963,905976
906075..907505,-,476,90111179,906075,907505
907516..908517,-,333,16128838,907516,908517
908554..910272,-,572,16128839,908554,910272
910405..911373,-,322,16128840,910405,911373
911385..913037,-,550,90111180,911385,913037
913181..914080,-,299,90111181,913181,914080
914575..915270,-,231,16128843,914575,915270
915696..917354,+,552,16128844,915696,917354
917351..918343,-,330,16128845,917351,918343
918458..919573,+,371,90111182,918458,919573
919570..921516,+,648,16128847,919570,921516
921589..921813,-,74,16128848,921589,921813
922136..922456,+,106,16128849,922136,922456
922487..924763,+,758,16128850,922487,924763
925448..925666,-,72,16128851,925448,925666
925951..926655,-,234,16128852,925951,926655
926697..928418,-,573,16128853,926697,928418
928419..930185,-,588,16128854,928419,930185
930308..931273,-,321,16128855,930308,931273
931818..932312,+,164,16128856,931818,932312
932447..936436,+,1329,16128857,932447,936436
936595..937206,+,203,145698236,936595,937206
937217..938560,+,447,16128859,937217,938560
938651..939943,+,430,16128860,938651,939943
940182..942626,+,814,90111183,940182,942626
942637..943254,+,205,16128862,942637,943254
943256..944119,+,287,16128863,943256,944119
944154..944780,-,208,16128864,944154,944780
945094..946242,+,382,16128865,945094,946242
946452..947882,+,476,90111184,946452,947882
947883..948791,-,302,16128867,947883,948791
948891..949481,+,196,16128868,948891,949481
949563..950303,-,246,16128869,949563,950303
950495..952777,-,760,16128870,950495,952777
952832..953689,-,285,16128871,952832,953689
954095..955855,-,586,90111185,954095,955855
955985..956677,+,230,16128873,955985,956677
956876..957964,+,362,16128874,956876,957964
958035..959318,+,427,16128875,958035,959318
959487..960251,+,254,90111186,959487,960251
960424..961107,+,227,16128877,960424,961107
961218..962891,+,557,16128878,961218,962891
963051..963335,+,94,16128879,963051,963335
963543..965807,+,754,90111187,963543,965807
965844..967592,+,582,16128881,965844,967592
967589..968575,+,328,16128882,967589,968575
968612..969844,+,410,16128883,968612,969844
969896..970078,+,60,16128884,969896,970078
970075..970821,+,248,16128885,970075,970821
970975..971868,+,297,16128886,970975,971868
971845..972624,-,259,16128887,971845,972624
972760..973545,+,261,16128888,972760,973545
973542..974864,+,440,16128889,973542,974864
974845..975549,+,234,226524705,974845,975549
975549..980009,+,1486,16128891,975549,980009
980270..982117,+,615,16128892,980270,982117
982298..982846,+,182,16128893,982298,982846
982873..983520,+,215,16128894,982873,983520
983742..984932,-,396,16128895,983742,984932
985117..986205,-,362,16128896,985117,986205
986808..988208,-,466,16128897,986808,988208
988377..989579,-,400,16128898,988377,989579
989845..992457,+,870,16128899,989845,992457
992500..993267,-,255,16128900,992500,993267
993264..994055,-,263,90111188,993264,994055
994066..995211,-,381,16128902,994066,995211
995208..996167,-,319,90111189,995208,996167
996160..996735,-,191,16128904,996160,996735
997091..997630,+,179,90111190,997091,997630
997713..998414,+,233,16128906,997713,998414
998439..1001039,+,866,16128907,998439,1001039
1001030..1002100,+,356,16128908,1001030,1002100
1002112..1002654,+,180,16128909,1002112,1002654
1002662..1003177,+,171,90111191,1002662,1003177
1003170..1003880,+,236,90111192,1003170,1003880
1003991..1005001,+,336,16128912,1003991,1005001
1005175..1005717,+,180,90111193,1005175,1005717
1005714..1006823,-,369,16128914,1005714,1006823
1007067..1009175,+,702,16128915,1007067,1009175
1009187..1011094,+,635,16128916,1009187,1011094
1011224..1012477,+,417,16128917,1011224,1012477
1012482..1014122,+,546,16128918,1012482,1014122
1014119..1014682,+,187,145698237,1014119,1014682
1014938..1015105,+,55,16128920,1014938,1015105
1015175..1015693,-,172,16128921,1015175,1015693
1015762..1017522,-,586,16128922,1015762,1017522
1017708..1018160,+,150,16128923,1017708,1018160
1018236..1019276,-,346,16128924,1018236,1019276
1019633..1020142,-,169,16128925,1019633,1020142
1020361..1020990,+,209,16128926,1020361,1020990
1020953..1023106,-,717,90111194,1020953,1023106
1023125..1023571,-,148,16128928,1023125,1023571
1023694..1025748,+,684,16128929,1023694,1025748
1025780..1026238,-,152,90111195,1025780,1026238
1026334..1026996,-,220,16128931,1026334,1026996
1027169..1027582,+,137,90111196,1027169,1027582
1027627..1027944,-,105,145698238,1027627,1027944
1028002..1029192,-,396,145698239,1028002,1029192
1029287..1029565,+,92,16128935,1029287,1029565
1029562..1029891,-,109,90111197,1029562,1029891
1029982..1030641,-,219,16128937,1029982,1030641
1031362..1032480,+,372,16128938,1031362,1032480
1032477..1034270,+,597,16128939,1032477,1034270
1034289..1034996,+,235,16128940,1034289,1034996
1034993..1035580,+,195,16128941,1034993,1035580
1035577..1035975,+,132,16128942,1035577,1035975
1035972..1036829,+,285,16128943,1035972,1036829
1036963..1038507,+,514,16128944,1036963,1038507
1038519..1039655,+,378,16128945,1038519,1039655
1039668..1039760,+,30,145698240,1039668,1039760
1039840..1041138,+,432,16128946,1039840,1041138
1041253..1043433,-,726,16128947,1041253,1043433
1043453..1043899,-,148,90111198,1043453,1043899
1043887..1045026,-,379,16128949,1043887,1045026
1045072..1047168,-,698,16128950,1045072,1047168
1047168..1047914,-,248,16128951,1047168,1047914
1047911..1048555,-,214,16128952,1047911,1048555
1048662..1048967,-,101,90111199,1048662,1048967
1049056..1049331,+,91,94541103,1049056,1049331
1049250..1049753,+,167,16128954,1049250,1049753
1050186..1050398,-,70,16128955,1050186,1050398
1050684..1050896,+,70,16128956,1050684,1050896
1051070..1051300,+,76,16128957,1051070,1051300
1051290..1051463,+,57,94541104,1051290,1051463
1051512..1052585,-,357,16128958,1051512,1052585
1052657..1055401,-,914,90111200,1052657,1055401
1055484..1056512,+,342,16128960,1055484,1056512
1056485..1057177,-,230,16128961,1056485,1057177
1057307..1058479,+,390,16128962,1057307,1058479
1058479..1061025,+,848,16128963,1058479,1061025
1061022..1061621,+,199,16128964,1061022,1061621
1061773..1062078,-,101,16128965,1061773,1062078
1062078..1062998,-,306,16128966,1062078,1062998
1063259..1064515,+,418,16128967,1063259,1064515
1064808..1066049,+,413,16128968,1064808,1066049
1066087..1066314,-,75,16128969,1066087,1066314
1066335..1066931,-,198,16128970,1066335,1066931
1067304..1067477,+,57,94541090,1067304,1067477
1067734..1069062,-,442,90111201,1067734,1069062
1069083..1069577,-,164,90111202,1069083,1069577
1069588..1070178,-,196,16128974,1069588,1070178
1070188..1070988,-,266,16128975,1070188,1070988
1070996..1071382,-,128,16128976,1070996,1071382
1071394..1072086,-,230,90111203,1071394,1072086
1072086..1073234,-,382,49176071,1072086,1073234
1073465..1074103,+,212,16128979,1073465,1074103
1074143..1078105,-,1320,16128980,1074143,1078105
1078528..1080036,+,502,16128981,1078528,1080036
1081466..1082593,+,375,16128982,1081466,1082593
1082599..1083870,+,423,16128983,1082599,1083870
1084215..1085279,+,354,16128984,1084215,1085279
1085329..1085742,-,137,16128985,1085329,1085742
1085744..1087069,-,441,16128986,1085744,1087069
1087062..1089080,-,672,16128987,1087062,1089080
1089089..1091512,-,807,16128988,1089089,1091512
1092099..1093457,+,452,16128989,1092099,1093457
1093498..1094364,-,288,16128990,1093498,1094364
1094361..1094660,-,99,226524706,1094361,1094660
1095066..1096052,+,328,16128993,1095066,1096052
1097109..1098047,+,312,90111205,1097109,1098047
1098102..1098839,+,245,16128997,1098102,1098839
1098863..1099417,+,184,16128998,1098863,1099417
1099519..1100010,+,163,90111206,1099519,1100010
1100074..1100907,-,277,16129000,1100074,1100907
1100934..1101350,-,138,16129001,1100934,1101350
1101375..1101764,-,129,16129002,1101375,1101764
1101769..1102419,-,216,16129003,1101769,1102419
1103174..1103629,+,151,16129004,1103174,1103629
1103670..1104125,+,151,16129005,1103670,1104125
1104184..1104516,+,110,16129006,1104184,1104516
1104637..1104948,+,103,16129007,1104637,1104948
1105043..1105576,+,177,16129008,1105043,1105576
1105578..1106999,+,473,90111207,1105578,1106999
1107007..1108164,-,385,16129010,1107007,1108164
1108558..1110093,+,511,16129011,1108558,1110093
1110086..1112629,+,847,16129012,1110086,1112629
1112802..1113029,+,75,16129013,1112802,1113029
1113030..1113404,-,124,90111208,1113030,1113404
1113487..1114713,-,408,16129016,1113487,1114713
1114885..1115805,-,306,16129017,1114885,1115805
1116030..1117082,+,350,16129018,1116030,1117082
1117124..1117699,-,191,16129019,1117124,1117699
1117703..1118269,-,188,16129020,1117703,1118269
1118530..1118670,-,46,16129021,1118530,1118670
1118691..1119809,-,372,16129022,1118691,1119809
1119924..1120178,-,84,49176074,1119924,1120178
1120465..1120710,-,81,16129024,1120465,1120710
1120784..1121830,-,348,16129025,1120784,1121830
1121936..1122496,-,186,16129026,1121936,1122496
1122630..1123277,-,215,16129027,1122630,1123277
1123341..1124549,-,402,90111209,1123341,1124549
1124785..1125369,+,194,16129029,1124785,1125369
1125380..1126027,+,215,16129030,1125380,1126027
1126029..1126952,+,307,16129031,1126029,1126952
1127062..1128597,+,511,16129032,1127062,1128597
